state_po,office,BPI,weighted_polls,weighted_sd,weighted_var,lean,dem_wins
IL,Governor,57.926424852004544,60.84380936079048,6.059516614998542,36.71774160744339,60.24391780499273,86.1474
IN,Senate,42.42633551137972,48.275862068965516,3.6367062523503777,13.22563236588433,42.60307472937169,16.5096
IA,Senate,45.49003365482535,46.01065795622184,5.056023578004578,25.563374421338217,45.956834739373804,31.1238
IA,Governor,45.49003365482535,40.38381770440554,5.14566301822213,26.477847897098886,41.053937579207705,13.9774
KS,Senate,43.25556533851103,41.160742602400255,3.862953789774324,14.922411981931813,43.12929260157706,14.011
KS,Governor,43.25556533851103,52.87519663772351,4.019314867728735,16.154892005945257,44.68081325671171,20.5569
KY,Senate,38.46817941987608,41.48936170212766,4.130163833302313,17.058253289918454,38.559462259387914,7.036
LA,Senate,20.82507169120932,36.28225457597396,5.817755662914181,33.84628095337003,30.98033546784115,1.5058
ME,Governor,47.50684461591846,56.09365474051017,4.999921038242668,24.99921038866164,53.40343479706182,66.5874
MD,Senate,59.60060257679597,43.02325581395348,4.125796768193435,17.022198972435397,59.09973002336735,92.0177
MD,Governor,59.60060257679597,68.18181818181817,5.1195733349110695,26.21003113153245,65.12100594614367,97.324
MA,Governor,63.42754700682979,65.80041521337168,6.0706265193093385,36.852506336941815,65.30296166646094,93.9555
MI,Governor,52.09968939110665,52.82965818560707,4.831735167801794,23.34566473177263,52.77469867546709,63.4245
MN,Governor,54.65445805866372,52.46712654795309,5.21133721867143,27.158035606710072,52.7518420414341,62.6034
MO,Senate,43.48693780265842,43.467261519921216,5.4729268642245765,29.952928461151057,43.473884162643024,24.4496
NE,Governor,37.204872788557424,46.06741573033708,5.1445107827171,26.46599119349251,42.90625755368971,18.6308
NV,Senate,50.11676011924624,49.2419625685519,5.322627938448031,28.330368171147533,49.325259115605306,46.8279
NV,Governor,50.11676011924624,48.47613133861064,5.3584462883809225,28.71294662546328,48.66222522998723,43.5988
NH,Senate,50.290426774892985,52.243203141013915,4.586643414877631,21.037297815240343,52.0548953953098,60.3023
NH,Governor,50.290426774892985,41.48148176452582,5.060288105033551,25.60651570594404,42.39846134326887,18.2325
NM,Governor,56.00332001977625,52.95234843834893,5.273463615406546,27.80941850301668,53.347879193832256,64.973
NY,Senate,65.32933917622134,59.02876620896451,4.992858877721677,24.92863977284416,59.852234476839776,89.0692
NY,Governor,65.32933917622134,53.56413434029158,5.029940897102503,25.300305428344338,54.6924550554658,71.8665
NC,Senate,49.56821954323046,48.41989499071962,5.150802940606246,26.53077093295795,48.52943073108308,43.1678
ND,Senate,26.86014703279988,26.86014703279988,5.178104883803443,26.812770187669067,26.86014703279988,0.2388
OH,Senate,45.37027389356207,48.90478691139122,5.284650669223361,27.92753269572292,48.64556811134802,43.8723
OH,Governor,45.37027389356207,39.5947784462433,5.0746684954676144,25.752260338891546,40.01887132988707,11.9286
OK,Governor,32.93398111723862,48.39250691299348,5.689547259683837,32.37094802017586,46.03673538832021,34.0311
OK,Senate,32.93398111723862,41.00460286570426,5.775579506111433,33.35731863141439,39.329065898251805,13.3934
OK2,Senate,32.93398111723862,43.03713813743031,5.476327852417671,29.990166747165546,40.93962773452655,16.5336
OR,Senate,57.60816808687109,58.330999459215285,5.173901037091705,26.76925194161862,58.21480910959359,83.5958
OR,Governor,57.60816808687109,50.1741661978049,6.2572650385830295,39.15336576307348,50.95532419999316,53.8949
PA,Senate,52.82642047516033,51.5126186039763,5.008992302144581,25.09000388294367,51.62472207269473,57.4032
PA,Governor,52.82642047516033,54.655263341610706,5.408363825986309,29.250399274237264,54.49115856610857,68.7171
RI,Governor,63.57894393041108,57.22789923023653,6.436030026182307,41.42248249792023,58.586169317770974,79.3958
SC,Senate,41.54334670940243,40.657953563679264,4.1571823557604,17.282165139045585,41.489976553615115,10.3115
SC,Governor,41.54334670940243,46.35123161761458,3.829414497397678,14.66441539287951,41.976282179068946,10.0275
SD,Senate,36.27385316539532,41.77021429263621,4.913537642205577,24.142852161371145,36.60516547681443,4.8097
SD,Governor,36.27385316539532,36.27385316539532,4.867837589079218,23.695842793652577,36.27385316539532,4.163
TN,Governor,37.90797873114066,37.90797873114066,3.933705201534433,15.474036612579049,37.90797873114066,4.5278
TX,Governor,45.20246579642519,46.01048412224781,4.5401378445728335,20.61285164772245,45.934346285110195,29.5193
UT,Senate,34.639923473185355,46.73583009255888,5.762541969074719,33.20688994534754,44.294832475715914,27.6694
VT,Senate,56.15958883006096,65.59350054146374,5.035745132246833,25.35872903694768,62.418234787859205,93.729
VT,Governor,56.15958883006096,34.46147894885005,6.022314070099444,36.26826675891773,41.90407856400684,19.4829
WA,Senate,57.70660468078626,54.29703701581352,4.900669285729992,24.01655944809731,54.60432879729623,70.7439
WI,Senate,50.71159592685321,49.45392297504769,4.07156079349671,16.577607295139558,49.61503947325087,47.8718
WI,Governor,50.71159592685321,50.39934039316682,4.173422271559593,17.41745345674963,50.446925958853946,52.522
WY,Governor,28.10805824406115,28.10805824406115,4.991602549674392,24.91609601391589,28.10805824406115,0.2731
